Date,Pipeline Name,KeyPointID,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d)
2018-01-01,NGTL,KP0027,east & north,intracanada,145702.0,122592.6358
2018-02-01,NGTL,KP0027,east & north,intracanada,145702.0,125215.9957
2018-03-01,NGTL,KP0027,east & north,intracanada,145702.0,118366.0601
2018-04-01,NGTL,KP0027,east & north,intracanada,127529.0,105091.9077
2018-05-01,NGTL,KP0027,east & north,intracanada,127529.0,96423.7938
2018-06-01,NGTL,KP0027,east & north,intracanada,127529.0,94066.9918
2018-07-01,NGTL,KP0027,east & north,intracanada,127529.0,99290.7214
2018-08-01,NGTL,KP0027,east & north,intracanada,127529.0,99946.3062
2018-09-01,NGTL,KP0027,east & north,intracanada,127529.0,104840.8972
2018-10-01,NGTL,KP0027,east & north,intracanada,127529.0,111880.2975
2018-11-01,NGTL,KP0027,east & north,intracanada,152386.0,119312.5464
2018-12-01,NGTL,KP0027,east & north,intracanada,152386.0,121364.7959
2019-01-01,NGTL,KP0027,east & north,intracanada,152386.0,125353.5001
2019-02-01,NGTL,KP0027,east & north,intracanada,152386.0,133115.356
2019-03-01,NGTL,KP0027,east & north,intracanada,152386.0,118878.4006
2019-04-01,NGTL,KP0027,east & north,intracanada,130957.0,108770.3166
2019-05-01,NGTL,KP0027,east & north,intracanada,130957.0,97142.0358
2019-06-01,NGTL,KP0027,east & north,intracanada,130957.0,98473.2409
2019-07-01,NGTL,KP0027,east & north,intracanada,130957.0,98454.8854
2019-08-01,NGTL,KP0027,east & north,intracanada,130957.0,100084.9741
2019-09-01,NGTL,KP0027,east & north,intracanada,130957.0,97775.9843
2019-10-01,NGTL,KP0027,east & north,intracanada,130957.0,110032.317
2019-11-01,NGTL,KP0027,east & north,intracanada,145195.0,118615.584
2019-12-01,NGTL,KP0027,east & north,intracanada,145195.0,121884.0075
2020-01-01,NGTL,KP0027,east & north,intracanada,145195.0,127523.2274
2020-02-01,NGTL,KP0027,east & north,intracanada,145195.0,123065.8531
2020-03-01,NGTL,KP0027,east & north,intracanada,145195.0,117821.2291
2020-04-01,NGTL,KP0027,east & north,intracanada,123664.0,104982.2327
2020-05-01,NGTL,KP0027,east & north,intracanada,123664.0,93709.0314
2020-06-01,NGTL,KP0027,east & north,intracanada,123664.0,92451.1376
2020-07-01,NGTL,KP0027,east & north,intracanada,123664.0,91625.1029
2020-08-01,NGTL,KP0027,east & north,intracanada,123664.0,90946.5075
2020-09-01,NGTL,KP0027,east & north,intracanada,123664.0,96909.9639
2020-10-01,NGTL,KP0027,east & north,intracanada,123664.0,109908.9037
2020-11-01,NGTL,KP0027,east & north,intracanada,153518.0,120540.3479
2020-12-01,NGTL,KP0027,east & north,intracanada,153518.0,125699.3421
2021-01-01,NGTL,KP0027,east & north,intracanada,153518.0,128144.6828
2021-02-01,NGTL,KP0027,east & north,intracanada,153518.0,134743.4632
2021-03-01,NGTL,KP0027,east & north,intracanada,153518.0,120461.5089
2021-04-01,NGTL,KP0027,east & north,intracanada,133232.0,108825.3087
2021-05-01,NGTL,KP0027,east & north,intracanada,133232.0,105024.4113
2021-06-01,NGTL,KP0027,east & north,intracanada,133232.0,103486.7811
2021-07-01,NGTL,KP0027,east & north,intracanada,133232.0,105210.3722
2021-08-01,NGTL,KP0027,east & north,intracanada,133232.0,101273.6765
2021-09-01,NGTL,KP0027,east & north,intracanada,133232.0,101582.6385
2021-10-01,NGTL,KP0027,east & north,intracanada,133232.0,113370.1747
2021-11-01,NGTL,KP0027,east & north,intracanada,149679.0,124610.0056
2021-12-01,NGTL,KP0027,east & north,intracanada,149679.0,134435.5648
2022-01-01,NGTL,KP0027,east & north,intracanada,149679.0,135192.6656
2022-02-01,NGTL,KP0027,east & north,intracanada,149679.0,133162.7967
2022-03-01,NGTL,KP0027,east & north,intracanada,149679.0,125309.4535
2022-04-01,NGTL,KP0027,east & north,intracanada,120663.0,116708.1555
2022-05-01,NGTL,KP0027,east & north,intracanada,120663.0,103154.1551
2022-06-01,NGTL,KP0027,east & north,intracanada,120663.0,97765.0401
2022-07-01,NGTL,KP0027,east & north,intracanada,120663.0,104812.534
2022-08-01,NGTL,KP0027,east & north,intracanada,120663.0,107275.757
2022-09-01,NGTL,KP0027,east & north,intracanada,120663.0,110321.0229
2022-10-01,NGTL,KP0027,east & north,intracanada,120663.0,117693.1192
2022-11-01,NGTL,KP0027,east & north,intracanada,150691.0,132167.0251
2022-12-01,NGTL,KP0027,east & north,intracanada,150691.0,141023.0426
2023-01-01,NGTL,KP0027,east & north,intracanada,150691.0,135693.1102
2023-02-01,NGTL,KP0027,east & north,intracanada,150691.0,130987.1564
2023-03-01,NGTL,KP0027,east & north,intracanada,150691.0,131583.6048
2023-04-01,NGTL,KP0027,east & north,intracanada,125432.0,113114.7062
2023-05-01,NGTL,KP0027,east & north,intracanada,125432.0,103381.8959
2023-06-01,NGTL,KP0027,east & north,intracanada,125432.0,106387.6763
2023-07-01,NGTL,KP0027,east & north,intracanada,125432.0,110407.869
2023-08-01,NGTL,KP0027,east & north,intracanada,125432.0,111618.3348
2023-09-01,NGTL,KP0027,east & north,intracanada,125432.0,106415.0886
2010-11-01,NGTL,KP0030,east & north,intracanada,19976.0,16159.3473
2010-12-01,NGTL,KP0030,east & north,intracanada,19976.0,16218.566
2011-01-01,NGTL,KP0030,east & north,intracanada,19976.0,16407.3581
2011-02-01,NGTL,KP0030,east & north,intracanada,19976.0,15926.4511
2011-03-01,NGTL,KP0030,east & north,intracanada,19976.0,15958.7578
2011-04-01,NGTL,KP0030,east & north,intracanada,18711.0,16405.6921
2011-05-01,NGTL,KP0030,east & north,intracanada,18711.0,15807.7585
2011-06-01,NGTL,KP0030,east & north,intracanada,18711.0,13776.7003
2011-07-01,NGTL,KP0030,east & north,intracanada,18711.0,16336.1502
2011-08-01,NGTL,KP0030,east & north,intracanada,18711.0,15455.5813
2011-09-01,NGTL,KP0030,east & north,intracanada,18711.0,13963.3185
2011-10-01,NGTL,KP0030,east & north,intracanada,18711.0,16586.859
2011-11-01,NGTL,KP0030,east & north,intracanada,20955.0,16458.6805
2011-12-01,NGTL,KP0030,east & north,intracanada,20955.0,16406.1307
2012-01-01,NGTL,KP0030,east & north,intracanada,20955.0,17135.9534
2012-02-01,NGTL,KP0030,east & north,intracanada,20955.0,17646.4443
2012-03-01,NGTL,KP0030,east & north,intracanada,20955.0,18753.8862
2012-04-01,NGTL,KP0030,east & north,intracanada,21163.0,17387.3856
2012-05-01,NGTL,KP0030,east & north,intracanada,21163.0,16738.0513
2012-06-01,NGTL,KP0030,east & north,intracanada,21163.0,18338.7604
2012-07-01,NGTL,KP0030,east & north,intracanada,21163.0,18112.1618
2012-08-01,NGTL,KP0030,east & north,intracanada,21163.0,17004.1588
2012-09-01,NGTL,KP0030,east & north,intracanada,21163.0,16047.5702
2012-10-01,NGTL,KP0030,east & north,intracanada,21163.0,18803.1824
2012-11-01,NGTL,KP0030,east & north,intracanada,20139.0,20006.3294
2012-12-01,NGTL,KP0030,east & north,intracanada,20139.0,20546.2777
2013-01-01,NGTL,KP0030,east & north,intracanada,20139.0,20241.0256
2013-02-01,NGTL,KP0030,east & north,intracanada,20139.0,20385.6759
2013-03-01,NGTL,KP0030,east & north,intracanada,20139.0,19501.9515
2013-04-01,NGTL,KP0030,east & north,intracanada,24456.0,17977.7452
2013-05-01,NGTL,KP0030,east & north,intracanada,24456.0,17278.4779
2013-06-01,NGTL,KP0030,east & north,intracanada,24456.0,17386.685
2013-07-01,NGTL,KP0030,east & north,intracanada,24456.0,18707.9076
2013-08-01,NGTL,KP0030,east & north,intracanada,24456.0,18635.9021
2013-09-01,NGTL,KP0030,east & north,intracanada,24456.0,18707.9792
2013-10-01,NGTL,KP0030,east & north,intracanada,24456.0,19567.7709
2013-11-01,NGTL,KP0030,east & north,intracanada,30229.8,20907.03
2013-12-01,NGTL,KP0030,east & north,intracanada,30229.8,22190.1045
2014-01-01,NGTL,KP0030,east & north,intracanada,30229.8,22649.7397
2014-02-01,NGTL,KP0030,east & north,intracanada,30229.8,21770.0708
2014-03-01,NGTL,KP0030,east & north,intracanada,30229.8,21866.8067
2014-04-01,NGTL,KP0030,east & north,intracanada,31982.8,21000.2009
2014-05-01,NGTL,KP0030,east & north,intracanada,31982.8,19827.4101
2014-06-01,NGTL,KP0030,east & north,intracanada,31982.8,18664.4545
2014-07-01,NGTL,KP0030,east & north,intracanada,31982.8,21461.4949
2014-08-01,NGTL,KP0030,east & north,intracanada,31982.8,21619.2356
2014-09-01,NGTL,KP0030,east & north,intracanada,31982.8,21960.8527
2014-10-01,NGTL,KP0030,east & north,intracanada,31982.8,24043.4279
2014-11-01,NGTL,KP0030,east & north,intracanada,36681.0,25312.7436
2014-12-01,NGTL,KP0030,east & north,intracanada,36681.0,25599.7145
2015-01-01,NGTL,KP0030,east & north,intracanada,36681.0,25093.8129
2015-02-01,NGTL,KP0030,east & north,intracanada,36681.0,25913.5209
2015-03-01,NGTL,KP0030,east & north,intracanada,36681.0,26077.3182
2015-04-01,NGTL,KP0030,east & north,intracanada,33393.0,25317.0418
2015-05-01,NGTL,KP0030,east & north,intracanada,33393.0,21210.6918
2015-06-01,NGTL,KP0030,east & north,intracanada,33393.0,21164.9951
2015-07-01,NGTL,KP0030,east & north,intracanada,33393.0,26031.2967
2015-08-01,NGTL,KP0030,east & north,intracanada,33393.0,25608.1748
2015-09-01,NGTL,KP0030,east & north,intracanada,33393.0,25533.8849
2015-10-01,NGTL,KP0030,east & north,intracanada,33393.0,25963.3975
2015-11-01,NGTL,KP0030,east & north,intracanada,35846.0,28704.0064
2015-12-01,NGTL,KP0030,east & north,intracanada,35846.0,29817.141
2016-01-01,NGTL,KP0030,east & north,intracanada,35846.0,29363.1225
2016-02-01,NGTL,KP0030,east & north,intracanada,35846.0,28412.458
2016-03-01,NGTL,KP0030,east & north,intracanada,35846.0,27537.7499
2016-04-01,NGTL,KP0030,east & north,intracanada,34942.0,27181.7383
2016-05-01,NGTL,KP0030,east & north,intracanada,34942.0,23597.7151
2016-06-01,NGTL,KP0030,east & north,intracanada,34942.0,24974.3414
2016-07-01,NGTL,KP0030,east & north,intracanada,34942.0,28518.9332
2016-08-01,NGTL,KP0030,east & north,intracanada,34942.0,28777.8471
2016-09-01,NGTL,KP0030,east & north,intracanada,34942.0,29916.0819
2016-10-01,NGTL,KP0030,east & north,intracanada,34942.0,30026.4241
2016-11-01,NGTL,KP0030,east & north,intracanada,35109.0,31065.273
2016-12-01,NGTL,KP0030,east & north,intracanada,35109.0,32381.7506
2017-01-01,NGTL,KP0030,east & north,intracanada,35109.0,32605.7436
2017-02-01,NGTL,KP0030,east & north,intracanada,35109.0,32264.5744
2017-03-01,NGTL,KP0030,east & north,intracanada,35109.0,32338.38
2017-04-01,NGTL,KP0030,east & north,intracanada,37161.0,29070.7348
2017-05-01,NGTL,KP0030,east & north,intracanada,37161.0,28414.7899
2017-06-01,NGTL,KP0030,east & north,intracanada,37161.0,30043.9686
2017-07-01,NGTL,KP0030,east & north,intracanada,37161.0,31230.2933
2017-08-01,NGTL,KP0030,east & north,intracanada,37161.0,32112.861
2017-09-01,NGTL,KP0030,east & north,intracanada,37161.0,32306.444
2017-10-01,NGTL,KP0030,east & north,intracanada,37161.0,33288.3642
2017-11-01,NGTL,KP0030,east & north,intracanada,38524.0,34188.0615
2017-12-01,NGTL,KP0030,east & north,intracanada,38524.0,34179.7812
2018-01-01,NGTL,KP0030,east & north,intracanada,38524.0,33682.5914
2018-02-01,NGTL,KP0030,east & north,intracanada,38524.0,35007.7334
2018-03-01,NGTL,KP0030,east & north,intracanada,38524.0,34976.9636
2018-04-01,NGTL,KP0030,east & north,intracanada,37481.0,33119.7344
2018-05-01,NGTL,KP0030,east & north,intracanada,37481.0,32156.6746
2018-06-01,NGTL,KP0030,east & north,intracanada,37481.0,31055.4568
2018-07-01,NGTL,KP0030,east & north,intracanada,37481.0,32024.3751
2018-08-01,NGTL,KP0030,east & north,intracanada,37481.0,32436.4169
2018-09-01,NGTL,KP0030,east & north,intracanada,37481.0,32823.9814
2018-10-01,NGTL,KP0030,east & north,intracanada,37481.0,33875.9309
2018-11-01,NGTL,KP0030,east & north,intracanada,40350.0,33712.3801
2018-12-01,NGTL,KP0030,east & north,intracanada,40350.0,34684.121
2019-01-01,NGTL,KP0030,east & north,intracanada,40350.0,34838.3189
2019-02-01,NGTL,KP0030,east & north,intracanada,40350.0,35092.1605
2019-03-01,NGTL,KP0030,east & north,intracanada,40350.0,33723.0689
2019-04-01,NGTL,KP0030,east & north,intracanada,38969.0,34223.1109
2019-05-01,NGTL,KP0030,east & north,intracanada,38969.0,29903.7071
2019-06-01,NGTL,KP0030,east & north,intracanada,38969.0,32176.1062
2019-07-01,NGTL,KP0030,east & north,intracanada,38969.0,32946.0594
2019-08-01,NGTL,KP0030,east & north,intracanada,38969.0,33063.787
2019-09-01,NGTL,KP0030,east & north,intracanada,38969.0,33165.5465
2019-10-01,NGTL,KP0030,east & north,intracanada,38969.0,34359.5318
2019-11-01,NGTL,KP0030,east & north,intracanada,40656.0,35179.6957
2019-12-01,NGTL,KP0030,east & north,intracanada,40656.0,35825.9189
2020-01-01,NGTL,KP0030,east & north,intracanada,40656.0,35830.2125
2020-02-01,NGTL,KP0030,east & north,intracanada,40656.0,36152.4154
2020-03-01,NGTL,KP0030,east & north,intracanada,40656.0,34983.4086
2020-04-01,NGTL,KP0030,east & north,intracanada,39124.0,30832.4716
2020-05-01,NGTL,KP0030,east & north,intracanada,39124.0,28169.0489
2020-06-01,NGTL,KP0030,east & north,intracanada,39124.0,27713.0685
2020-07-01,NGTL,KP0030,east & north,intracanada,39124.0,29954.011
2020-08-01,NGTL,KP0030,east & north,intracanada,39124.0,31648.7848
2020-09-01,NGTL,KP0030,east & north,intracanada,39124.0,32737.9823
2020-10-01,NGTL,KP0030,east & north,intracanada,39124.0,33966.9658
2020-11-01,NGTL,KP0030,east & north,intracanada,35862.0,35422.6923
2020-12-01,NGTL,KP0030,east & north,intracanada,35862.0,36118.4675
2021-01-01,NGTL,KP0030,east & north,intracanada,35862.0,36612.7942
2021-02-01,NGTL,KP0030,east & north,intracanada,35862.0,36851.412
2021-03-01,NGTL,KP0030,east & north,intracanada,35862.0,36868.7232
2021-04-01,NGTL,KP0030,east & north,intracanada,34684.0,36205.6452
2021-05-01,NGTL,KP0030,east & north,intracanada,34684.0,35020.779
2021-06-01,NGTL,KP0030,east & north,intracanada,34684.0,35058.9243
2021-07-01,NGTL,KP0030,east & north,intracanada,34684.0,35123.6629
2021-08-01,NGTL,KP0030,east & north,intracanada,34684.0,35538.8705
2021-09-01,NGTL,KP0030,east & north,intracanada,34684.0,34606.9391
2021-10-01,NGTL,KP0030,east & north,intracanada,34684.0,36517.973
2021-11-01,NGTL,KP0030,east & north,intracanada,38018.0,37173.1945
2021-12-01,NGTL,KP0030,east & north,intracanada,38018.0,37379.9997
2022-01-01,NGTL,KP0030,east & north,intracanada,38018.0,37943.7967
2022-02-01,NGTL,KP0030,east & north,intracanada,38018.0,38306.7297
2022-03-01,NGTL,KP0030,east & north,intracanada,38018.0,37642.3809
2022-04-01,NGTL,KP0030,east & north,intracanada,35687.0,36238.3846
2022-05-01,NGTL,KP0030,east & north,intracanada,35687.0,33259.87
2022-06-01,NGTL,KP0030,east & north,intracanada,35687.0,33311.8837
2022-07-01,NGTL,KP0030,east & north,intracanada,35687.0,35471.745
2022-08-01,NGTL,KP0030,east & north,intracanada,35687.0,35529.109
2022-09-01,NGTL,KP0030,east & north,intracanada,35687.0,35950.9645
2022-10-01,NGTL,KP0030,east & north,intracanada,35687.0,37602.7722
2022-11-01,NGTL,KP0030,east & north,intracanada,39580.0,37939.9026
2022-12-01,NGTL,KP0030,east & north,intracanada,39580.0,38198.5575
2023-01-01,NGTL,KP0030,east & north,intracanada,39580.0,38675.8396
2023-02-01,NGTL,KP0030,east & north,intracanada,39580.0,38307.1185
2023-03-01,NGTL,KP0030,east & north,intracanada,39580.0,38602.6067
2023-04-01,NGTL,KP0030,east & north,intracanada,36703.0,35340.561
2023-05-01,NGTL,KP0030,east & north,intracanada,36703.0,34725.8606
2023-06-01,NGTL,KP0030,east & north,intracanada,36703.0,36921.6783
2023-07-01,NGTL,KP0030,east & north,intracanada,36703.0,37798.8828
2023-08-01,NGTL,KP0030,east & north,intracanada,36703.0,36728.6782
2023-09-01,NGTL,KP0030,east & north,intracanada,36703.0,36997.3157
2010-11-01,NGTL,KP0031,east & north,intracanada,35400.0,21645.2974
2010-12-01,NGTL,KP0031,east & north,intracanada,35400.0,22100.3065
2011-01-01,NGTL,KP0031,east & north,intracanada,35400.0,22339.284
2011-02-01,NGTL,KP0031,east & north,intracanada,35400.0,21548.3436
2011-03-01,NGTL,KP0031,east & north,intracanada,35400.0,20025.2777
2011-04-01,NGTL,KP0031,east & north,intracanada,41122.0,18023.3589
2011-05-01,NGTL,KP0031,east & north,intracanada,41122.0,16241.3187
2011-06-01,NGTL,KP0031,east & north,intracanada,41122.0,15922.872
2011-07-01,NGTL,KP0031,east & north,intracanada,41122.0,16224.9801
2011-08-01,NGTL,KP0031,east & north,intracanada,41122.0,17585.6197
2011-09-01,NGTL,KP0031,east & north,intracanada,41122.0,16430.1719
2011-10-01,NGTL,KP0031,east & north,intracanada,41122.0,18646.4634
2011-11-01,NGTL,KP0031,east & north,intracanada,38953.0,21463.0004
2011-12-01,NGTL,KP0031,east & north,intracanada,38953.0,21606.1646
2012-01-01,NGTL,KP0031,east & north,intracanada,38953.0,23179.9515
2012-02-01,NGTL,KP0031,east & north,intracanada,38953.0,23267.7052
2012-03-01,NGTL,KP0031,east & north,intracanada,38953.0,24125.9883
2012-04-01,NGTL,KP0031,east & north,intracanada,35499.0,22644.3666
2012-05-01,NGTL,KP0031,east & north,intracanada,35499.0,19225.0044
2012-06-01,NGTL,KP0031,east & north,intracanada,35499.0,19444.43
2012-07-01,NGTL,KP0031,east & north,intracanada,35499.0,20387.6943
2012-08-01,NGTL,KP0031,east & north,intracanada,35499.0,20345.3978
2012-09-01,NGTL,KP0031,east & north,intracanada,35499.0,20511.8892
2012-10-01,NGTL,KP0031,east & north,intracanada,35499.0,23605.9512
2012-11-01,NGTL,KP0031,east & north,intracanada,38435.55,26804.1065
2012-12-01,NGTL,KP0031,east & north,intracanada,38435.55,27058.5333
2013-01-01,NGTL,KP0031,east & north,intracanada,38435.55,26631.9697
2013-02-01,NGTL,KP0031,east & north,intracanada,38435.55,26523.0745
2013-03-01,NGTL,KP0031,east & north,intracanada,38435.55,25525.346
2013-04-01,NGTL,KP0031,east & north,intracanada,41224.0,25019.0098
2013-05-01,NGTL,KP0031,east & north,intracanada,41224.0,21235.9762
2013-06-01,NGTL,KP0031,east & north,intracanada,41224.0,23125.8623
2013-07-01,NGTL,KP0031,east & north,intracanada,41224.0,23787.994
2013-08-01,NGTL,KP0031,east & north,intracanada,41224.0,25372.5265
2013-09-01,NGTL,KP0031,east & north,intracanada,41224.0,23765.8967
2013-10-01,NGTL,KP0031,east & north,intracanada,41224.0,25828.5599
2013-11-01,NGTL,KP0031,east & north,intracanada,37694.0,27659.6456
2013-12-01,NGTL,KP0031,east & north,intracanada,37694.0,29051.2724
2014-01-01,NGTL,KP0031,east & north,intracanada,37694.0,28853.725
2014-02-01,NGTL,KP0031,east & north,intracanada,37694.0,29085.5001
2014-03-01,NGTL,KP0031,east & north,intracanada,37694.0,29683.1683
2014-04-01,NGTL,KP0031,east & north,intracanada,41975.2,28753.6965
2014-05-01,NGTL,KP0031,east & north,intracanada,41975.2,25853.4768
2014-06-01,NGTL,KP0031,east & north,intracanada,41975.2,25490.3936
2014-07-01,NGTL,KP0031,east & north,intracanada,41975.2,26041.9326
2014-08-01,NGTL,KP0031,east & north,intracanada,41975.2,24767.5405
2014-09-01,NGTL,KP0031,east & north,intracanada,41975.2,26499.7622
2014-10-01,NGTL,KP0031,east & north,intracanada,41975.2,27990.1191
2014-11-01,NGTL,KP0031,east & north,intracanada,42950.0,29144.4708
2014-12-01,NGTL,KP0031,east & north,intracanada,42950.0,30565.6436
2015-01-01,NGTL,KP0031,east & north,intracanada,42950.0,31495.8043
2015-02-01,NGTL,KP0031,east & north,intracanada,42950.0,31263.3963
2015-03-01,NGTL,KP0031,east & north,intracanada,42950.0,30022.4662
2015-04-01,NGTL,KP0031,east & north,intracanada,41420.0,24870.7587
2015-05-01,NGTL,KP0031,east & north,intracanada,41420.0,24775.9657
2015-06-01,NGTL,KP0031,east & north,intracanada,41420.0,25919.177
